ds,yhat,yhat_lower,yhat_upper,industry,column
2021-03-01 00:00:00,266274130.4887765,249910252.1265933,282661976.2585716,FHV - High Volume,total_amount
2021-04-01 00:00:00,274530666.091305,256687596.8038812,291139621.8553267,FHV - High Volume,total_amount
2021-05-01 00:00:00,307756679.0717506,290743202.79106444,325232651.9323351,FHV - High Volume,total_amount
2021-06-01 00:00:00,314780286.7049552,297294876.2468136,332917882.576704,FHV - High Volume,total_amount
2021-07-01 00:00:00,301440206.93555343,283569115.08797634,318370917.06655693,FHV - High Volume,total_amount
2021-08-01 00:00:00,301998928.2261044,284565472.6472192,319314869.0858462,FHV - High Volume,total_amount
2021-09-01 00:00:00,334271557.8322833,316721770.6146348,350872014.9760594,FHV - High Volume,total_amount
2021-10-01 00:00:00,349632998.34001243,332826873.5859269,366337226.6620846,FHV - High Volume,total_amount
2021-11-01 00:00:00,334870940.9293416,317214170.8855445,352299432.1366991,FHV - High Volume,total_amount
2021-12-01 00:00:00,358448922.285299,340459707.1891952,375427096.6109557,FHV - High Volume,total_amount
2022-01-01 00:00:00,319586286.48016703,302083493.18046623,337101696.9767554,FHV - High Volume,total_amount
2022-02-01 00:00:00,331250721.9207559,314499537.6571959,348592675.7646255,FHV - High Volume,total_amount
2022-03-01 00:00:00,381522535.0354993,366072204.5068741,398016888.24255264,FHV - High Volume,total_amount
2022-04-01 00:00:00,377380628.6378414,360402787.4975505,393352387.4792532,FHV - High Volume,total_amount
2022-05-01 00:00:00,407612477.1472746,390773657.0712864,424361020.83312696,FHV - High Volume,total_amount
2022-06-01 00:00:00,398688498.5681153,380727991.8065765,416086740.9016312,FHV - High Volume,total_amount
2022-07-01 00:00:00,377053029.1316866,360727975.75909257,394517841.5844763,FHV - High Volume,total_amount
2022-08-01 00:00:00,373337087.4796488,357583728.2279791,390309079.05189526,FHV - High Volume,total_amount
2022-09-01 00:00:00,408261656.2305889,392302124.430383,424693369.96241975,FHV - High Volume,total_amount
2022-10-01 00:00:00,421622967.7691696,404206763.594376,439641367.57314765,FHV - High Volume,total_amount
2022-11-01 00:00:00,398909015.5262963,381218139.17475945,415816714.01781607,FHV - High Volume,total_amount
2022-12-01 00:00:00,422015037.3489948,405257466.45996857,439192342.8204045,FHV - High Volume,total_amount
2023-01-01 00:00:00,372059545.1262381,354674855.7099795,388598197.802873,FHV - High Volume,total_amount
2023-02-01 00:00:00,382106795.5277368,365953050.05030346,399528419.0808183,FHV - High Volume,total_amount
2023-03-01 00:00:00,435784066.0759386,419187591.94954616,453335104.6645352,FHV - High Volume,total_amount
2023-04-01 00:00:00,426552998.5518077,409054894.97433525,443834175.108064,FHV - High Volume,total_amount
2023-05-01 00:00:00,456159215.7548678,438160294.8166583,473301623.6591968,FHV - High Volume,total_amount
2023-06-01 00:00:00,445371144.7754845,428697767.4192862,462833470.309542,FHV - High Volume,total_amount
2023-07-01 00:00:00,420979103.1718,403713822.5089312,436710981.3967625,FHV - High Volume,total_amount
2023-08-01 00:00:00,416900180.4191532,398485537.255852,433452622.6553141,FHV - High Volume,total_amount
2023-09-01 00:00:00,455607742.1061272,438841845.89269865,475422299.4234189,FHV - High Volume,total_amount
2023-10-01 00:00:00,469610093.5064903,453514088.3279891,487068314.738834,FHV - High Volume,total_amount
2023-11-01 00:00:00,441535378.8112069,423653486.6761953,458321254.3805143,FHV - High Volume,total_amount
2023-12-01 00:00:00,464177495.0130197,447506305.4758237,480418497.3030893,FHV - High Volume,total_amount
2024-01-01 00:00:00,406886908.6450888,389822498.6879464,424448178.7510251,FHV - High Volume,total_amount
2024-02-01 00:00:00,416171449.5188223,398292847.9681371,431797812.88496447,FHV - High Volume,total_amount
2024-03-01 00:00:00,471446954.1923327,453098434.17626673,488188343.299009,FHV - High Volume,total_amount
2024-04-01 00:00:00,459324993.7110635,441747424.4425885,476116296.2579002,FHV - High Volume,total_amount
2024-05-01 00:00:00,489058435.4691988,472305633.7910019,505697568.9588765,FHV - High Volume,total_amount
2024-06-01 00:00:00,475946404.4112775,458944653.01953226,494851919.6809288,FHV - High Volume,total_amount
2024-07-01 00:00:00,446946485.8726165,430256317.7324975,463610837.2798089,FHV - High Volume,total_amount
2024-08-01 00:00:00,438690721.91764057,421089090.75900215,454144010.95280063,FHV - High Volume,total_amount
2024-09-01 00:00:00,476274513.3396476,458160044.2461424,492732131.1616864,FHV - High Volume,total_amount
2024-10-01 00:00:00,489844720.3458743,473972217.6100903,506410201.2203216,FHV - High Volume,total_amount
2024-11-01 00:00:00,461061051.3077102,443412686.8087868,477452925.4956535,FHV - High Volume,total_amount
2024-12-01 00:00:00,485559438.5228819,468304849.8862842,503229350.7099388,FHV - High Volume,total_amount
2025-01-01 00:00:00,425690391.2440098,408185261.957098,443914347.9600359,FHV - High Volume,total_amount
2025-02-01 00:00:00,433252905.135816,415805353.0934011,451899302.12909424,FHV - High Volume,total_amount
2025-03-01 00:00:00,491851177.4011662,473464271.869332,511097759.7072364,FHV - High Volume,total_amount
2025-04-01 00:00:00,478975222.6009804,459316003.29492855,499223886.34778327,FHV - High Volume,total_amount
2025-05-01 00:00:00,509768641.6332143,490071181.2809914,532230559.5757719,FHV - High Volume,total_amount
2025-06-01 00:00:00,495656180.3105025,473848403.8047185,519607518.6995189,FHV - High Volume,total_amount
2025-07-01 00:00:00,465573232.1111658,444414602.0714015,489802990.19754434,FHV - High Volume,total_amount
2025-08-01 00:00:00,457456908.2210884,432863685.1192142,482577667.6851731,FHV - High Volume,total_amount
2025-09-01 00:00:00,496843111.62496334,469100816.4578841,526002075.2521639,FHV - High Volume,total_amount
2025-10-01 00:00:00,510469988.5489813,482294692.90442187,540420999.7078941,FHV - High Volume,total_amount
2025-11-01 00:00:00,480186345.4568567,450661958.1743121,512188020.1968559,FHV - High Volume,total_amount
2025-12-01 00:00:00,505321410.4478672,471296111.8191762,538849276.9016396,FHV - High Volume,total_amount
2026-01-01 00:00:00,442863198.7904463,412037174.6739679,476013396.1916194,FHV - High Volume,total_amount
2026-02-01 00:00:00,451392350.12850165,416202838.7071145,487397798.7852667,FHV - High Volume,total_amount
2026-03-01 00:00:00,512250968.1815323,470991980.0602381,553548873.2387673,FHV - High Volume,total_amount
2026-04-01 00:00:00,498622337.0447608,456816944.4238647,542806708.3524245,FHV - High Volume,total_amount
2026-05-01 00:00:00,530447081.6458288,481632923.6733056,577396329.6094241,FHV - High Volume,total_amount
2026-06-01 00:00:00,515320680.8452047,465512605.186713,568035487.6097479,FHV - High Volume,total_amount
2026-07-01 00:00:00,484203729.7126069,434475593.2895247,534153016.95357263,FHV - High Volume,total_amount
2026-08-01 00:00:00,476276643.13844097,424315931.8916063,529976047.7278422,FHV - High Volume,total_amount
2026-09-01 00:00:00,517452668.17501205,459217376.02235377,578254786.3434739,FHV - High Volume,total_amount
2026-10-01 00:00:00,531080618.5910538,467380697.2559586,595570322.5378519,FHV - High Volume,total_amount
2026-11-01 00:00:00,499297675.70660025,439168501.3765872,562261341.4751858,FHV - High Volume,total_amount
2026-12-01 00:00:00,525032063.6536807,460039301.6065839,593117776.5503774,FHV - High Volume,total_amount
2027-01-01 00:00:00,460032751.9216481,398121431.04792297,523861037.80984354,FHV - High Volume,total_amount
2027-02-01 00:00:00,469583808.9528367,401281766.2857757,536133449.732786,FHV - High Volume,total_amount
2027-03-01 00:00:00,532643170.4594757,454651701.3235688,613302570.1080061,FHV - High Volume,total_amount
2027-04-01 00:00:00,518265445.7696857,436433249.6424148,597013891.9381921,FHV - High Volume,total_amount
2027-05-01 00:00:00,551091332.9494237,459950683.9425274,637513131.3827194,FHV - High Volume,total_amount
2027-06-01 00:00:00,534940271.97183824,440704090.46528393,624122440.792143,FHV - High Volume,total_amount
2027-07-01 00:00:00,502841552.9750918,414902853.97877103,589361223.8962759,FHV - High Volume,total_amount
2027-08-01 00:00:00,495152696.82411736,402900129.9405328,583422562.325943,FHV - High Volume,total_amount
2027-09-01 00:00:00,538101212.442539,433054658.1017056,638733263.5562145,FHV - High Volume,total_amount
2027-10-01 00:00:00,551673418.4138573,443347948.40477926,658424182.8237484,FHV - High Volume,total_amount
2027-11-01 00:00:00,518394540.68668187,410781346.7078331,622536287.9714814,FHV - High Volume,total_amount
2027-12-01 00:00:00,544690242.9299635,429033942.35824335,656262732.091687,FHV - High Volume,total_amount
2028-01-01 00:00:00,477203668.97930574,369472310.4963083,580425451.1063133,FHV - High Volume,total_amount
2028-02-01 00:00:00,487829968.3182924,374588164.12960255,593126782.8372583,FHV - High Volume,total_amount
2028-03-01 00:00:00,552346594.1040124,422100431.788962,679452582.6051794,FHV - High Volume,total_amount
2028-04-01 00:00:00,537858578.3286368,406096696.23588365,663073752.980317,FHV - High Volume,total_amount
2028-05-01 00:00:00,572383190.510705,426819971.8409002,710765926.7961448,FHV - High Volume,total_amount
2028-06-01 00:00:00,556745060.7617807,412211516.8504189,696118104.0800787,FHV - High Volume,total_amount
2028-07-01 00:00:00,522558417.5409727,380368299.9051822,655582768.3130382,FHV - High Volume,total_amount
2028-08-01 00:00:00,512640538.7519178,366258557.897076,644027645.9802938,FHV - High Volume,total_amount
2028-09-01 00:00:00,556273668.0684782,394990859.2493037,709172956.6246511,FHV - High Volume,total_amount
